,total_sqft,bath,balcony,price,site_location,bhk
6308,1246.0,2.0,1.0,82.0,Mundhawa,2
6309,1098.0,2.0,1.0,68.0,Mundhawa,2
6310,1225.0,2.0,1.0,67.38,Mundhawa,2
6311,1798.0,3.0,1.0,120.0,Mundhawa,3
6312,1563.0,3.0,2.0,91.84,Mundhawa,3
6313,1392.0,2.0,1.0,98.0,Mundhawa,2
6315,1910.0,3.0,1.0,190.0,Mundhawa,3
6316,2170.0,3.0,2.0,151.0,Mundhawa,3
6317,2106.0,3.0,2.0,126.0,Mundhawa,3
6319,3884.0,4.0,3.0,240.0,Mundhawa,4
6322,1000.0,2.0,1.0,78.0,Mundhawa,2
6329,946.0,2.0,2.0,58.0,Mundhawa,2
6331,1150.0,2.0,2.0,69.0,Mundhawa,2
6332,1138.0,2.0,1.0,110.0,Mundhawa,2
6336,693.0,1.0,1.0,34.3,Mundhawa,1
6337,1520.0,2.0,2.0,90.0,Mundhawa,3
6338,1675.0,2.0,2.0,135.0,Mundhawa,3
6340,1220.0,2.0,3.0,88.0,Mundhawa,2
6342,925.0,1.0,0.0,40.7,Mundhawa,1
6343,1250.0,2.0,2.0,90.0,Mundhawa,2
6344,1175.0,2.0,2.0,79.0,Mundhawa,2
6346,1700.0,3.0,2.0,111.0,Mundhawa,3
6349,780.0,1.0,1.0,70.0,Mundhawa,1
6351,1320.0,2.0,1.0,100.0,Mundhawa,2
6352,1257.0,2.0,1.0,68.5,Mundhawa,2
6353,800.0,1.0,2.0,32.0,Mundhawa,1
6354,1435.0,2.0,2.0,80.0,Mundhawa,3
6355,1850.0,3.0,0.0,175.0,Mundhawa,6
6357,1310.0,2.0,2.0,80.43,Mundhawa,2
6358,4600.0,9.0,2.0,200.0,Mundhawa,9
6359,1800.0,3.0,2.0,110.0,Mundhawa,3
6360,1445.0,2.0,2.0,86.69,Mundhawa,3
6361,645.0,1.0,1.0,39.0,Mundhawa,1
6362,1328.0,2.0,2.0,107.0,Mundhawa,2
6363,1823.0,3.0,2.0,103.0,Mundhawa,3
6364,2439.0,5.0,2.0,170.0,Mundhawa,4
6365,1360.0,2.0,1.0,77.61,Mundhawa,2
6366,770.0,1.0,2.0,43.82,Mundhawa,1
6371,1020.0,2.0,1.0,80.0,Mundhawa,2
6372,2100.0,3.0,3.0,125.0,Mundhawa,3
6378,1027.0,2.0,1.0,67.0,Mundhawa,2
6382,1200.0,2.0,0.0,66.0,Mundhawa,3
6384,1270.0,2.0,2.0,95.25,Mundhawa,3
6390,610.0,1.0,1.0,18.5,Mundhawa,1
6392,1805.0,3.0,3.0,134.0,Mundhawa,3
6393,840.0,2.0,2.0,45.0,Nagar Road,2
6394,1060.0,2.0,2.0,55.0,Nagar Road,2
6397,883.0,2.0,1.0,29.0,Nagar Road,2
6398,1200.0,2.0,3.0,62.5,Nagar Road,2
6399,1705.0,3.0,2.0,95.0,Nagar Road,3
6400,1027.0,2.0,2.0,44.0,Nagar Road,2
6402,1300.0,3.0,1.0,64.0,Nagar Road,3
6403,804.1,2.0,1.0,69.09,Nagar Road,2
6404,3198.0,4.0,3.0,200.0,Nagar Road,4
6405,1360.0,2.0,1.0,75.0,Nagar Road,3
6406,1200.0,2.0,2.0,75.0,Nagar Road,2
6408,1200.0,2.0,1.0,49.5,Nagar Road,2
6409,1256.0,2.0,1.0,60.0,Nagar Road,2
6410,1100.0,2.0,1.0,60.0,Nagar Road,2
6411,1220.0,2.0,2.0,59.5,Nagar Road,2
6412,1215.0,2.0,0.0,40.0,Nagar Road,2
6413,1130.0,2.0,1.0,45.2,Nagar Road,2
6414,1260.0,1.0,0.0,41.0,Nagar Road,1
6415,890.0,1.0,1.0,75.0,Nagar Road,1
6417,1326.0,2.0,1.0,62.17,Nagar Road,2
6418,1086.0,2.0,1.0,33.66,Nagar Road,2
6419,1339.0,2.0,2.0,62.0,Nagar Road,2
6420,1139.0,2.0,2.0,80.0,Nagar Road,2
6421,1080.0,2.0,1.0,55.0,Nagar Road,2
6422,1801.0,3.0,2.0,139.0,Nagar Road,3
6423,1111.0,2.0,2.0,41.88,Nagar Road,2
6424,3876.0,3.0,1.0,300.0,Nagar Road,3
6425,1150.0,2.0,2.0,51.0,Nagar Road,2
6426,1400.0,2.0,1.0,78.0,Nagar Road,3
6427,1076.0,2.0,2.0,52.0,Nagar Road,2
6428,4827.0,4.0,3.0,400.0,Nagar Road,4
6429,1215.0,2.0,2.0,90.0,Nagar Road,2
6430,1015.0,2.0,1.0,40.0,Nagar Road,2
6431,845.0,2.0,1.0,37.0,Nagar Road,2
6432,1216.0,2.0,1.0,84.0,Nagar Road,2
6433,1358.0,2.0,1.0,81.0,Nagar Road,2
6434,1350.0,3.0,1.0,85.0,Nagar Road,3
6435,1856.0,3.0,1.0,120.0,Nagar Road,3
6436,787.0,2.0,1.0,31.0,Nagar Road,2
6437,1110.0,2.0,2.0,58.0,Nagar Road,2
6438,1216.0,2.0,1.0,75.0,Nagar Road,2
6439,1100.0,2.0,2.0,43.5,Nagar Road,2
6440,1227.0,2.0,2.0,53.49,Nagar Road,2
6441,2556.0,3.0,2.0,169.0,Nagar Road,3
6443,800.0,2.0,1.0,40.0,Nagar Road,2
6444,1060.0,2.0,1.0,55.0,Nagar Road,2
6447,1140.0,2.0,1.0,70.93,Nagar Road,2
6448,921.0,2.0,1.0,29.47,Nagar Road,2
6449,1900.0,3.0,3.0,125.0,Nagar Road,3
6450,3000.0,4.0,2.0,235.0,Nagar Road,3
6451,1355.0,2.0,1.0,67.0,Nagar Road,2
6452,1067.0,2.0,2.0,52.0,Nagar Road,2
6453,855.0,2.0,1.0,32.0,Nagar Road,2
6454,1140.0,2.0,1.0,51.2,Nagar Road,2
6455,770.0,1.0,1.0,39.9,Nagar Road,2
6456,2990.0,5.0,1.0,173.0,Nagar Road,3
6457,650.0,1.0,2.0,19.87,Nagar Road,1
6458,725.0,2.0,2.0,36.0,Nagar Road,2
6459,510.0,1.0,0.0,34.0,Nagar Road,1
6460,965.0,2.0,2.0,56.0,Nagar Road,2
6461,980.0,2.0,1.0,45.0,Nagar Road,2
6462,1243.0,2.0,2.0,46.0,Nagar Road,2
6464,1040.0,2.0,1.0,55.0,Nagar Road,2
6465,1190.0,2.0,3.0,42.25,Nagar Road,2
6466,1223.0,2.0,1.0,42.81,Nagar Road,2
6468,1230.0,2.0,0.0,68.0,Nagar Road,2
6469,1485.0,2.0,3.0,110.0,Nagar Road,3
6470,1310.0,3.0,3.0,90.0,Nagar Road,3
6471,1088.0,2.0,2.0,43.5,Nagar Road,2
6472,1710.0,3.0,2.0,85.0,Nagar Road,3
6473,2430.0,5.0,2.0,180.0,Nagar Road,3
6474,1066.0,2.0,3.0,55.0,Nagar Road,2
6475,1175.0,2.0,1.0,41.68,Nagar Road,2
6476,1260.0,2.0,0.0,58.0,Nagar Road,2
6479,1000.0,2.0,3.0,42.0,Nagar Road,2
6480,1644.0,3.0,2.0,92.59,Nagar Road,3
6481,3410.0,5.0,3.0,253.0,Nagar Road,4
6482,1100.0,2.0,1.0,78.0,Nagar Road,3
6483,2400.0,7.0,2.0,107.0,Nagar Road,6
6484,1698.0,3.0,2.0,125.0,Nagar Road,3
6485,1080.0,2.0,1.0,67.0,Nagar Road,2
6486,1041.0,2.0,1.0,36.44,Nagar Road,2
6487,1724.0,3.0,1.0,146.0,Nagar Road,3
6488,1185.0,2.0,2.0,59.0,Nagar Road,2
6489,1353.0,2.0,2.0,110.0,Nagar Road,3
6490,1830.0,3.0,3.0,91.86,Nagar Road,3
6491,1100.0,2.0,1.0,36.0,Nagar Road,2
6492,1660.0,3.0,2.0,125.0,Nagar Road,3
6493,1206.0,2.0,1.0,40.7,Nagar Road,2
6494,1300.0,2.0,2.0,55.86,Nagar Road,2
6495,1047.0,2.0,1.0,75.0,Nagar Road,2
6496,1198.0,2.0,2.0,80.0,Nagar Road,2
6497,613.0,1.0,1.0,48.0,Nagar Road,1
6498,4395.0,3.0,2.0,240.0,Nana Peth,3
6500,1270.0,2.0,2.0,93.0,Nana Peth,2
6501,1800.0,3.0,0.0,150.0,Nana Peth,3
6502,1750.0,3.0,2.0,100.0,Nana Peth,3
6505,1688.0,3.0,1.0,118.0,Nana Peth,3
6506,1375.0,3.0,2.0,75.0,Nana Peth,3
6508,1082.0,2.0,1.0,56.0,Nana Peth,3
6512,1200.0,2.0,2.0,75.0,Nana Peth,2
6514,595.0,1.0,1.0,42.0,Nana Peth,1
6515,2800.0,4.0,2.0,240.0,Nana Peth,4
6521,1200.0,2.0,0.0,67.0,Nana Peth,2
6522,351.0,1.0,1.0,16.0,Nana Peth,1
6524,1145.0,2.0,2.0,75.0,Nana Peth,2
6525,1140.0,2.0,1.0,75.2,Nana Peth,2
6527,792.0,2.0,1.0,70.0,Nana Peth,2
6529,1586.0,3.0,3.0,93.94,Nana Peth,3
6531,1255.0,2.0,1.0,58.0,Nana Peth,2
6532,3122.0,5.0,2.0,225.0,Nana Peth,4
6533,1790.0,3.0,3.0,100.0,Nana Peth,3
6534,1022.0,2.0,1.0,45.9,Nana Peth,2
6537,1300.0,2.0,1.0,109.0,Nana Peth,2
6539,1734.0,3.0,3.0,125.0,Nana Peth,3
6541,1525.0,2.0,2.0,87.0,Nana Peth,3
6543,580.0,1.0,1.0,27.0,Nana Peth,1
6546,1832.0,3.0,1.0,125.0,Nana Peth,3
6548,1255.0,3.0,2.0,77.68,Nana Peth,3
6549,1255.0,3.0,2.0,77.68,Nana Peth,3
6550,1200.0,2.0,0.0,66.5,Nana Peth,3
6551,1235.0,2.0,3.0,65.0,Nana Peth,2
6555,1667.0,3.0,2.0,92.0,Nana Peth,3
6558,1145.0,2.0,2.0,58.4,Nana Peth,2
6561,1459.0,2.0,1.0,95.0,Nana Peth,3
6564,645.0,1.0,1.0,16.45,Nana Peth,1
6565,1650.0,3.0,3.0,105.0,Nana Peth,3
6569,1310.0,2.0,2.0,85.0,Nana Peth,2
6570,1850.0,3.0,2.0,150.0,Nana Peth,3
6571,1600.0,2.0,2.0,88.0,Nana Peth,3
6572,1435.0,3.0,2.0,90.0,Nana Peth,3
6573,1601.0,3.0,2.0,95.0,Nana Peth,3
6575,984.0,2.0,1.0,45.91,Nana Peth,2
6577,1216.0,2.0,1.0,75.0,Nana Peth,2
6579,2429.0,3.0,1.0,210.0,Nana Peth,4
6582,1836.0,3.0,2.0,148.0,Nana Peth,3
6586,1174.0,2.0,1.0,78.0,Nana Peth,2
6588,863.0,1.0,0.0,40.55,Nana Peth,1
6589,635.0,1.0,0.0,28.0,Nana Peth,1
6590,1100.0,2.0,2.0,57.6,Nana Peth,2
6591,2140.0,3.0,2.0,139.0,Nana Peth,3
6592,1777.26,3.0,2.0,89.0,Nana Peth,3
6593,2095.0,3.0,2.0,150.0,Nana Peth,3
6594,1160.0,2.0,1.0,95.0,Nana Peth,2
6595,1819.0,3.0,1.0,150.0,Nana Peth,3
6596,1179.0,2.0,2.0,56.0,Nana Peth,2
6597,1245.0,2.0,1.0,59.0,Nana Peth,2
6602,918.0,2.0,2.0,56.0,Nana Peth,2
6603,1220.0,2.0,2.0,72.0,Nana Peth,2
6606,1140.0,2.0,1.0,78.0,Nana Peth,2
6607,1400.0,2.0,2.0,135.0,Nana Peth,3
6609,1200.0,2.0,1.0,68.0,Nana Peth,2
6610,1715.0,3.0,3.0,115.0,Nana Peth,3
6611,1965.0,4.0,2.0,125.0,Nana Peth,3
6613,575.0,1.0,1.0,16.75,Nana Peth,1
6614,1850.0,4.0,2.0,121.0,Nana Peth,3
6615,2400.0,4.0,1.0,150.0,Nana Peth,4
6617,1195.0,2.0,2.0,59.0,Nana Peth,2
6618,1200.0,3.0,2.0,65.0,Nana Peth,3
6619,845.0,2.0,1.0,55.0,Narayan Peth,2
6620,1735.0,3.0,3.0,135.0,Narayan Peth,3
6623,1768.0,3.0,2.0,101.0,Narayan Peth,3
6625,1020.0,2.0,1.0,52.0,Narayan Peth,2
6626,525.0,1.0,1.0,30.0,Narayan Peth,1
6631,1606.0,3.0,3.0,89.55,Narayan Peth,3
6633,2483.0,5.0,2.0,215.0,Narayan Peth,4
6634,1180.0,2.0,2.0,72.0,Narayan Peth,2
6635,1508.0,2.0,1.0,110.0,Narayan Peth,3
6636,1685.0,2.0,1.0,110.0,Narayan Peth,3
6637,1708.0,2.0,1.0,90.5,Narayan Peth,3
6638,4800.0,3.0,3.0,302.0,Narayan Peth,4
6641,950.0,3.0,1.0,80.0,Narayan Peth,3
6642,1500.0,1.0,0.0,37.5,Narayan Peth,1
6643,1320.0,2.0,1.0,95.0,Narayan Peth,2
6645,3960.0,5.0,3.0,386.0,Narayan Peth,4
6647,1100.0,2.0,1.0,60.0,Narayan Peth,2
6650,550.0,1.0,1.0,17.0,Narayan Peth,1
6651,1275.0,2.0,2.0,65.0,Narayan Peth,2
6654,458.0,1.0,0.0,19.695,Narayan Peth,1
6655,1300.0,2.0,2.0,102.0,Narayan Peth,2
6656,1405.0,2.0,2.0,84.5,Narayan Peth,2
6658,706.0,1.0,1.0,48.24,Narayan Peth,1
6660,705.0,1.0,1.0,57.0,Narayan Peth,1
6661,1197.0,2.0,1.0,63.0,Narayan Peth,2
6662,1590.0,3.0,2.0,96.5,Narayan Peth,3
6663,1036.0,2.0,1.0,59.45,Narayan Peth,2
6665,1088.0,2.0,2.0,61.45,Narayan Peth,2
6666,1355.0,2.0,3.0,78.0,Narayan Peth,2
6667,1482.0,3.0,2.0,86.0,Narayan Peth,3
6671,1920.0,3.0,2.0,150.0,Narayan Peth,3
6674,934.0,2.0,2.0,55.0,Narayan Peth,2
6675,1281.0,2.0,2.0,87.0,Narayan Peth,2
6677,1862.0,3.0,3.0,120.0,Narayan Peth,3
6678,1713.0,3.0,3.0,125.0,Narayan Peth,3
6680,1711.0,3.0,3.0,85.61,Narayan Peth,3
6681,400.0,2.0,1.0,25.0,Narayan Peth,1
6684,646.0,1.0,0.0,25.84,Narayan Peth,1
6685,1590.0,2.0,2.0,126.0,Narayan Peth,3
6686,3000.0,3.0,3.0,170.0,Narayan Peth,4
6687,2800.0,4.0,1.0,200.0,Narayan Peth,4
6688,3000.0,6.0,3.0,145.0,Narayan Peth,7
6690,1395.0,2.0,2.0,70.0,Narayan Peth,3
6692,1075.0,2.0,1.0,57.0,Narayan Peth,2
6693,1786.0,2.0,2.0,106.0,Narayan Peth,3
6697,1165.0,2.0,2.0,64.08,Narayan Peth,2
6698,1160.0,2.0,2.0,75.0,Narayan Peth,2
6702,2185.0,3.0,3.0,120.0,Narayan Peth,4
6705,2159.0,3.0,2.0,120.0,Narayan Peth,3
6706,1500.0,3.0,1.0,100.0,Narayan Peth,3
6711,2916.0,5.0,1.0,230.0,Narayan Peth,4
6712,1205.0,2.0,1.0,85.0,Narayan Peth,2
6713,1880.0,4.0,0.0,154.0,Narayan Peth,4
6715,1260.0,2.0,2.0,113.0,Narayan Peth,2
6716,1060.0,2.0,1.0,58.5,Narayan Peth,2
6717,1330.0,2.0,2.0,68.0,Narayan Peth,3
6719,1685.0,3.0,1.0,90.0,Narayan Peth,3
6720,1950.0,4.0,2.0,120.0,Narayan Peth,3
6721,2400.0,3.0,0.0,200.0,Narayan Peth,4
6722,1305.0,3.0,1.0,65.0,Narayan Peth,3
6723,1250.0,2.0,1.0,70.0,Narayan Peth,3
6727,1470.0,2.0,1.0,75.0,Narayan Peth,3
6729,1332.0,2.0,1.0,108.0,Narayan Peth,2
6730,1691.0,3.0,2.0,100.0,Narayan Peth,3
6733,1470.0,2.0,1.0,85.0,Narayan Peth,3
6735,2050.0,3.0,1.0,145.0,Narayangaon,3
6736,1280.0,2.0,1.0,69.0,Narayangaon,2
6737,1100.0,2.0,1.0,43.25,Narayangaon,2
6738,1715.0,2.0,2.0,95.0,Narayangaon,3
6739,1325.0,2.0,1.0,90.0,Narayangaon,3
6740,3600.0,4.0,1.0,160.0,Narayangaon,6
6741,1185.0,2.0,2.0,47.0,Narayangaon,2
6742,1447.0,2.0,1.0,83.0,Narayangaon,2
6744,1100.0,2.0,1.0,56.0,Narayangaon,2
6745,1665.0,3.0,2.0,86.58,Narayangaon,3
6746,1650.0,3.0,2.0,88.0,Narayangaon,3
6747,755.0,2.0,1.0,37.49,Narayangaon,2
6748,1200.0,2.0,2.0,66.0,Narayangaon,2
6749,1550.0,4.0,2.0,130.0,Narayangaon,4
6750,4624.5,4.0,0.0,314.5,Narayangaon,4
6751,1697.0,3.0,2.0,108.0,Narayangaon,3
6752,740.0,2.0,1.0,37.0,Narayangaon,2
6753,1185.0,2.0,2.0,65.0,Narayangaon,2
6754,975.0,2.0,1.0,43.0,Narayangaon,2
6756,605.0,1.0,1.0,29.0,Narayangaon,1
6757,1200.0,2.0,2.0,60.0,Narayangaon,2
6758,1051.0,2.0,1.0,33.0,Narayangaon,2
6759,2321.0,4.0,1.0,128.0,Narayangaon,3
6761,1240.0,2.0,2.0,39.06,Narayangaon,2
6763,1335.0,3.0,2.0,89.0,Narayangaon,3
6764,1168.0,2.0,2.0,64.08,Narayangaon,2
6767,900.0,2.0,1.0,70.0,Narayangaon,2
6770,1230.0,2.0,1.0,57.0,Narayangaon,2
6771,1512.0,3.0,1.0,123.0,Narayangaon,3
6772,1190.0,2.0,2.0,40.0,Narayangaon,2
6773,1113.0,2.0,1.0,55.0,Narayangaon,2
6774,1350.0,4.0,2.0,85.0,Narayangaon,4
6775,1255.0,2.0,1.0,90.0,Narayangaon,3
6777,1286.0,3.0,1.0,67.0,Narayangaon,3
6778,1564.0,3.0,1.0,104.0,Narayangaon,3
6779,1344.0,2.0,1.0,108.0,Narayangaon,2
6780,1198.0,2.0,1.0,82.0,Narayangaon,2
6781,1498.0,3.0,2.0,95.0,Narayangaon,3
6782,1257.0,2.0,1.0,71.03,Narayangaon,2
6783,600.0,2.0,0.0,30.0,Narayangaon,2
6784,630.0,1.0,1.0,47.0,Narayangaon,1
6785,2500.0,3.0,2.0,180.0,Narayangaon,3
6786,1160.0,2.0,2.0,45.0,Narayangaon,2
6787,1100.0,2.0,1.0,38.49,Narayangaon,2
6788,947.0,2.0,2.0,43.0,Narayangaon,2
6790,1200.0,2.0,0.0,43.0,Narayangaon,2
6791,705.0,1.0,1.0,57.0,Narayangaon,1
6792,1250.0,2.0,2.0,98.0,Narayangaon,2
6793,1240.0,2.0,1.0,71.0,Narayangaon,2
6794,1200.0,2.0,2.0,43.2,Narayangaon,2
6795,1200.0,2.0,2.0,55.0,Narayangaon,2
6796,1600.0,3.0,1.0,150.0,Narayangaon,3
6797,1893.0,3.0,2.0,115.0,Narayangaon,3
6798,1645.0,3.0,2.0,110.0,Narayangaon,3
6799,1197.0,2.0,1.0,82.0,Narayangaon,2
6800,3205.0,4.0,2.0,300.0,Narayangaon,4
6802,1166.0,2.0,3.0,65.0,Narayangaon,2
6803,1660.0,3.0,2.0,116.0,Narayangaon,3
6804,3596.0,3.0,1.0,200.0,Narayangaon,3
6805,1174.0,2.0,1.0,75.0,Narayangaon,2
6807,730.0,1.0,2.0,52.0,Narayangaon,2
6808,1158.0,2.0,2.0,67.0,Narayangaon,2
6809,1081.5,2.0,0.0,38.665,Narayangaon,2
6810,1153.0,2.0,1.0,43.0,Narayangaon,2
6811,1260.0,2.0,1.0,62.0,Narayangaon,2
6812,1245.0,2.0,2.0,100.0,Narayangaon,2
6813,1500.0,3.0,1.0,78.57,Narayangaon,3
6814,1045.0,2.0,2.0,55.0,Narayangaon,2
6815,2400.0,4.0,3.0,135.0,Narayangaon,4
6816,1075.0,2.0,2.0,50.0,Narayangaon,2
6817,1175.0,2.0,0.0,54.05,Narayangaon,2
6818,1230.0,2.0,1.0,56.45,Narayangaon,2
6819,1008.0,2.0,2.0,52.0,Narayangaon,2
6820,1680.0,2.0,3.0,59.0,Narayangaon,2
6822,1225.0,2.0,2.0,72.0,Narayangaon,2
6824,1125.0,2.0,1.0,48.0,Narayangaon,2
6825,1096.0,2.0,1.0,43.0,Narayangaon,2
6827,1185.0,2.0,2.0,75.0,Narayangaon,2
6829,1355.0,2.0,0.0,73.17,Narayangaon,2
6830,1180.0,2.0,2.0,65.0,Narayangaon,2
6831,750.0,1.0,1.0,35.0,Narayangaon,1
6832,1756.0,3.0,2.0,125.0,Narayangaon,3
6834,1236.0,2.0,1.0,50.0,Narayangaon,2
6835,1600.0,5.0,2.0,140.0,Narayangaon,5
6836,1230.0,2.0,1.0,67.65,Narayangaon,2
6837,1045.0,2.0,1.0,76.77,Narayangaon,2
6838,1200.0,3.0,2.0,70.0,Narayangaon,2
6839,1000.0,2.0,1.0,41.0,Narayangaon,2
6840,876.0,2.0,2.0,28.47,Narayangaon,2
6841,1160.0,2.0,2.0,44.0,Navi Peth,2
6842,1200.0,2.0,0.0,95.0,Navi Peth,4
6843,1508.0,2.0,1.0,77.0,Navi Peth,2
6844,630.0,1.0,1.0,34.65,Navi Peth,1
6845,1599.0,3.0,2.0,99.0,Navi Peth,3
6846,1235.0,2.0,1.0,52.04,Navi Peth,2
6847,1114.0,2.0,1.0,39.0,Navi Peth,2
6848,1142.5,2.0,0.0,43.415,Navi Peth,2
6849,1843.0,3.0,2.0,95.84,Navi Peth,3
6850,1265.0,2.0,0.0,56.93,Navi Peth,2
6851,1697.0,3.0,2.0,94.79,Navi Peth,3
6854,4111.0,4.0,1.0,310.0,Navi Peth,4
6855,1410.0,2.0,3.0,67.0,Navi Peth,2
6856,1188.0,2.0,3.0,73.0,Navi Peth,2
6858,750.0,2.0,1.0,25.0,Navi Peth,2
6859,945.0,2.0,2.0,50.0,Navi Peth,2
6860,1390.0,2.0,2.0,62.0,Navi Peth,2
6861,1700.0,3.0,2.0,124.0,Navi Peth,3
6862,1325.0,2.0,2.0,50.0,Navi Peth,2
6863,2150.0,4.0,2.0,125.0,Navi Peth,3
6864,1500.0,2.0,1.0,120.0,Navi Peth,3
6865,1451.5,4.0,1.0,121.0,Navi Peth,4
6866,1999.0,3.0,2.0,132.0,Navi Peth,3
6867,877.0,2.0,3.0,42.0,Navi Peth,2
6868,1033.0,2.0,2.0,48.0,Navi Peth,2
6869,1320.0,2.0,1.0,92.0,Navi Peth,2
6870,1224.0,2.0,3.0,39.2,Navi Peth,2
6871,1880.0,3.0,2.0,95.0,Navi Peth,3
6872,1151.0,2.0,1.0,59.0,Navi Peth,2
6873,1640.0,3.0,3.0,88.0,Navi Peth,3
6874,1053.4,3.0,1.0,88.91,Navi Peth,3
6875,1174.0,2.0,1.0,78.0,Navi Peth,2
6876,1272.0,2.0,2.0,48.0,Navi Peth,2
6877,1560.0,3.0,2.0,120.0,Navi Peth,3
6878,1200.0,2.0,1.0,36.1,Navi Peth,2
6879,1705.0,3.0,1.0,110.0,Navi Peth,3
6880,1141.0,2.0,2.0,40.0,Navi Peth,2
6881,1125.0,2.0,2.0,40.0,Navi Peth,2
6882,1030.0,2.0,1.0,35.02,Navi Peth,2
6883,2145.0,3.0,3.0,190.0,Navi Peth,3
6885,1200.0,1.0,1.0,36.0,Navi Peth,2
6886,1600.0,3.0,2.0,82.0,Navi Peth,3
6887,2582.0,5.0,2.0,250.0,Navi Peth,3
6888,1075.0,2.0,1.0,50.0,Navi Peth,3
6889,1240.0,2.0,1.0,65.0,Navi Peth,2
6891,1620.0,2.0,1.0,76.0,Navi Peth,3
6892,1215.0,2.0,3.0,43.0,Navi Peth,2
6893,1220.0,3.0,2.0,58.0,Navi Peth,3
6894,1175.0,2.0,2.0,64.98,Navi Peth,2
6895,1900.0,4.0,1.0,90.0,Navi Peth,3
6896,1089.0,2.0,1.0,60.0,Navi Peth,2
6898,1200.0,2.0,0.0,75.0,Navi Peth,2
6899,1240.0,2.0,2.0,65.0,Navi Peth,3
6900,984.0,2.0,1.0,55.0,Navi Peth,2
6901,1890.0,4.0,3.0,125.0,Navi Peth,3
6902,1800.0,2.0,2.0,100.0,Navi Peth,3
6903,1320.0,2.0,3.0,60.0,Navi Peth,3
6904,1161.0,2.0,1.0,63.85,Navi Peth,2
6905,958.0,2.0,1.0,33.53,Navi Peth,2
6906,1257.0,2.0,2.0,93.0,Navi Peth,2
6907,2700.0,2.0,1.0,260.0,Navi Peth,3
6908,935.0,2.0,2.0,35.0,Navi Peth,2
6911,1500.0,3.0,3.0,120.0,Navi Peth,3
6912,565.0,1.0,1.0,33.0,Navi Peth,1
6913,1200.0,2.0,2.0,65.0,Navi Peth,3
6915,1787.0,3.0,2.0,107.0,Navi Peth,3
6916,1285.0,2.0,2.0,55.0,Navi Peth,2
6917,1817.0,3.0,3.0,102.0,Navi Peth,3
6918,1400.0,2.0,2.0,80.0,Navi Peth,3
6919,1304.0,2.0,1.0,69.97,Navi Peth,2
6920,1195.0,2.0,1.0,35.84,Navi Peth,2
6921,1060.0,2.0,1.0,34.0,Navi Peth,2
6922,1921.0,4.0,3.0,129.0,Navi Peth,3
6923,600.0,1.0,0.0,37.0,Navi Peth,1
6924,1061.0,2.0,1.0,38.95,Navi Peth,2
6925,1265.0,2.0,2.0,68.0,Navi Peth,2
6926,1050.0,2.0,1.0,42.0,Navi Peth,2
6927,1050.0,2.0,2.0,45.0,Navi Peth,2
6928,1160.0,2.0,1.0,33.5,Navi Peth,2
6929,1864.0,3.0,2.0,120.0,Navi Peth,3
6931,2051.0,3.0,1.0,180.0,Navi Peth,3
6932,1200.0,2.0,2.0,80.0,Navi Peth,2
6933,1200.0,2.0,1.0,60.0,Navi Peth,2
6934,883.0,2.0,1.0,49.0,Navi Peth,2
6935,1520.0,3.0,2.0,125.0,Navi Peth,3
6936,1125.0,1.0,2.0,45.0,Navi Peth,2
6937,1157.0,2.0,1.0,69.0,Navi Peth,3
6938,1160.0,2.0,3.0,55.0,Navi Peth,2
6940,1260.0,2.0,2.0,55.0,Navi Peth,2
6941,4225.0,6.0,0.0,359.0,Navi Peth,4
6943,2160.0,3.0,2.0,170.0,Navi Peth,3
6944,1200.0,3.0,2.0,67.75,Navi Peth,3
6945,1659.0,3.0,1.0,135.0,Navi Peth,3
6946,1830.0,3.0,2.0,95.0,Navi Peth,3
6947,1262.0,2.0,2.0,47.0,Navi Peth,2
6948,3000.0,8.0,0.0,140.0,Padmavati,8
6950,1025.0,2.0,2.0,36.0,Padmavati,2
6952,1752.12,3.0,2.0,135.0,Padmavati,3
6954,1225.0,2.0,2.0,48.0,Padmavati,2
6955,1450.0,2.0,1.0,100.0,Padmavati,3
6956,1691.0,2.0,2.0,102.0,Padmavati,3
6957,1651.0,3.0,3.0,97.38,Padmavati,3
6958,1206.0,2.0,3.0,75.0,Padmavati,2
6959,1300.0,2.0,3.0,69.0,Padmavati,3
6960,975.0,2.0,2.0,37.5,Padmavati,2
6961,1090.0,2.0,1.0,31.48,Padmavati,2
6962,1225.0,2.0,1.0,57.0,Padmavati,2
6963,2690.0,4.0,3.0,199.0,Padmavati,4
6964,1500.0,2.0,2.0,93.0,Padmavati,4
6965,1845.0,4.0,1.0,110.0,Padmavati,3
6966,2072.0,4.0,2.0,150.0,Padmavati,3
6967,1444.0,2.0,1.0,75.97,Padmavati,2
6968,1102.0,2.0,2.0,53.67,Padmavati,2
6969,1725.0,3.0,3.0,90.0,Padmavati,3
6970,1110.0,2.0,2.0,51.0,Padmavati,2
6971,1248.0,2.0,1.0,69.0,Padmavati,2
6972,1100.0,2.0,1.0,44.0,Padmavati,2
6973,1305.0,2.0,1.0,69.0,Padmavati,3
6974,1575.0,2.0,2.0,120.0,Padmavati,3
6975,1340.0,2.0,2.0,75.0,Padmavati,2
6976,1000.0,2.0,1.0,80.0,Padmavati,2
6977,1350.0,2.0,2.0,65.0,Padmavati,3
6978,1135.0,2.0,3.0,43.0,Padmavati,2
6981,1700.0,3.0,2.0,125.0,Padmavati,3
6982,605.0,1.0,0.0,41.745,Padmavati,1
